Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Gender,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,2020 pop,2021 pop,Total Sales/cap,Units sold/cap
Foot Locker,1185732,44484,Northeast,Delaware,Wilmington,Men's Apparel,M,62,49,3038,1215,0.4,Online,991862,1004881,0.003023244,
Kohl's,1185732,44484,Northeast,Delaware,Wilmington,Women's Apparel,F,63,78,4914,2703,0.55,Online,991862,1004881,0.004890131,
Kohl's,1185732,44514,Northeast,Delaware,Wilmington,Men's Street Footwear,M,60,135,8100,3807,0.47,Online,991862,1004881,0.008060656,
Kohl's,1185732,44514,Northeast,Delaware,Wilmington,Men's Athletic Footwear,M,53,85,4505,2072,0.46,Online,991862,1004881,0.004483118,
Kohl's,1185732,44514,Northeast,Delaware,Wilmington,Women's Street Footwear,F,52,86,4472,2281,0.51,Online,991862,1004881,0.004450278,
Kohl's,1185732,44514,Northeast,Delaware,Wilmington,Women's Athletic Footwear,F,51,84,4284,2271,0.53,Online,991862,1004881,0.004263191,
Kohl's,1185732,44514,Northeast,Delaware,Wilmington,Men's Apparel,M,60,72,4320,1728,0.4,Online,991862,1004881,0.004299017,
Kohl's,1185732,44514,Northeast,Delaware,Wilmington,Women's Apparel,F,64,98,6272,3450,0.55,Online,991862,1004881,0.006241535,
Kohl's,1185732,44543,Northeast,Delaware,Wilmington,Men's Street Footwear,M,62,168,10416,4896,0.47,Online,991862,1004881,0.010365406,
Kohl's,1185732,44543,Northeast,Delaware,Wilmington,Men's Athletic Footwear,M,50,100,5000,2400,0.48,Online,991862,1004881,0.004975714,
Kohl's,1185732,44543,Northeast,Delaware,Wilmington,Women's Street Footwear,F,50,109,5450,2943,0.54,Online,991862,1004881,0.005423528,
Kohl's,1185732,44543,Northeast,Delaware,Wilmington,Women's Athletic Footwear,F,53,98,5194,2805,0.54,Online,991862,1004881,0.005168771,
Kohl's,1185732,44543,Northeast,Delaware,Wilmington,Men's Apparel,M,61,91,5551,2220,0.4,Online,991862,1004881,0.005524037,
Kohl's,1185732,44543,Northeast,Delaware,Wilmington,Women's Apparel,F,65,123,7995,3998,0.5,Online,991862,1004881,0.007956166,
Kohl's,1185732,44206,Northeast,Delaware,Wilmington,Men's Street Footwear,M,32,138,4416,2208,0.5,Online,991862,1004881,0.00439455,
Kohl's,1185732,44206,Northeast,Delaware,Wilmington,Men's Athletic Footwear,M,33,77,2541,1194,0.47,Online,991862,1004881,0.002528658,
Kohl's,1185732,44206,Northeast,Delaware,Wilmington,Women's Street Footwear,F,24,72,1728,881,0.51,Online,991862,1004881,0.001719607,
Kohl's,1185732,44206,Northeast,Delaware,Wilmington,Women's Athletic Footwear,F,27,38,1026,513,0.5,Online,991862,1004881,0.001021016,
Kohl's,1185732,44206,Northeast,Delaware,Wilmington,Men's Apparel,M,41,47,1927,771,0.4,Online,991862,1004881,0.00191764,
Kohl's,1185732,44206,Northeast,Delaware,Wilmington,Women's Apparel,F,33,69,2277,1252,0.55,Online,991862,1004881,0.00226594,
Kohl's,1185732,44235,Northeast,Delaware,Wilmington,Men's Street Footwear,M,34,147,4998,2399,0.48,Online,991862,1004881,0.004973723,
Kohl's,1185732,44235,Northeast,Delaware,Wilmington,Men's Athletic Footwear,M,32,53,1696,848,0.5,Online,991862,1004881,0.001687762,
Kohl's,1185732,44235,Northeast,Delaware,Wilmington,Women's Street Footwear,F,24,63,1512,771,0.51,Online,991862,1004881,0.001504656,
Kohl's,1185732,44235,Northeast,New Jersey,Newark,Women's Athletic Footwear,F,29,30,870,461,0.53,Online,9272392,9269175,9.38595E-05,
Kohl's,1185732,44235,Northeast,New Jersey,Newark,Men's Apparel,M,41,47,1927,771,0.4,Online,9272392,9269175,0.000207893,
Kohl's,1185732,44235,Northeast,New Jersey,Newark,Women's Apparel,F,32,74,2368,1255,0.53,Online,9272392,9269175,0.00025547,
Kohl's,1185732,44261,Northeast,New Jersey,Newark,Men's Street Footwear,M,32,144,4608,2120,0.46,Online,9272392,9269175,0.000497132,
Kohl's,1185732,44261,Northeast,New Jersey,Newark,Men's Athletic Footwear,M,32,58,1856,909,0.49,Online,9272392,9269175,0.000200234,
Kohl's,1185732,44261,Northeast,New Jersey,Newark,Women's Street Footwear,F,24,59,1416,750,0.53,Online,9272392,9269175,0.000152764,
Kohl's,1185732,44261,Northeast,New Jersey,Newark,Women's Athletic Footwear,F,27,22,594,309,0.52,Online,9272392,9269175,6.40834E-05,
Kohl's,1185732,44261,Northeast,New Jersey,Newark,Men's Apparel,M,43,34,1462,658,0.45,Online,9272392,9269175,0.000157727,
Kohl's,1185732,44261,Northeast,New Jersey,Newark,Women's Apparel,F,32,61,1952,976,0.5,Online,9272392,9269175,0.00021059,
Kohl's,1185732,44293,Northeast,New Jersey,Newark,Men's Street Footwear,M,34,133,4522,2261,0.5,Online,9272392,9269175,0.000487854,
Kohl's,1185732,44293,Northeast,New Jersey,Newark,Men's Athletic Footwear,M,33,51,1683,774,0.46,Online,9272392,9269175,0.00018157,
Kohl's,1185732,44293,Northeast,New Jersey,Newark,Women's Street Footwear,F,24,51,1224,612,0.5,Online,9272392,9269175,0.000132051,
Kohl's,1185732,44293,Northeast,New Jersey,Newark,Women's Athletic Footwear,F,27,27,729,372,0.51,Online,9272392,9269175,7.86478E-05,
Kohl's,1185732,44293,Northeast,New Jersey,Newark,Men's Apparel,M,44,27,1188,523,0.44,Online,9272392,9269175,0.000128167,
Kohl's,1185732,44293,Northeast,New Jersey,Newark,Women's Apparel,F,33,68,2244,1212,0.54,Online,9272392,9269175,0.000242093,
Kohl's,1185732,44322,Northeast,New Jersey,Newark,Men's Street Footwear,M,48,130,6240,2933,0.47,Online,9272392,9269175,0.000673199,
Kohl's,1185732,44322,Northeast,New Jersey,Newark,Men's Athletic Footwear,M,41,68,2788,1394,0.5,Online,9272392,9269175,0.000300782,
Kohl's,1185732,44322,Northeast,New Jersey,Newark,Women's Street Footwear,F,38,75,2850,1425,0.5,Online,9272392,9269175,0.000307471,
Kohl's,1185732,44322,Northeast,New Jersey,Newark,Women's Athletic Footwear,F,38,56,2128,1064,0.5,Online,9272392,9269175,0.000229578,
Kohl's,1185732,44322,Northeast,New Jersey,Newark,Men's Apparel,M,47,68,3196,1310,0.41,Online,9272392,9269175,0.000344799,
Kohl's,1185732,44322,Northeast,New Jersey,Newark,Women's Apparel,F,51,102,5202,2705,0.52,Online,9272392,9269175,0.000561215,
Kohl's,1185732,44355,Northeast,New Jersey,Newark,Men's Street Footwear,M,45,156,7020,3229,0.46,Online,9272392,9269175,0.000757349,
Kohl's,1185732,44355,Northeast,New Jersey,Newark,Men's Athletic Footwear,M,44,105,4620,2125,0.46,Online,9272392,9269175,0.000498426,
Kohl's,1185732,44355,Northeast,New Jersey,Newark,Women's Street Footwear,F,38,69,2622,1390,0.53,Online,9272392,9269175,0.000282873,
Kohl's,1185732,44355,Northeast,New Jersey,Newark,Women's Athletic Footwear,F,39,65,2535,1369,0.54,Online,9272392,9269175,0.000273487,
Kohl's,1185732,44355,Northeast,New Jersey,Newark,Men's Apparel,M,46,65,2990,1346,0.45,Online,9272392,9269175,0.000322575,
Kohl's,1185732,44355,Northeast,New Jersey,Newark,Women's Apparel,F,50,120,6000,3000,0.5,Online,9272392,9269175,0.000647307,
Kohl's,1185732,44383,Northeast,New Jersey,Newark,Men's Street Footwear,M,47,188,8836,4153,0.47,Online,9272392,9269175,0.000953267,
Kohl's,1185732,44383,Northeast,New Jersey,Newark,Men's Athletic Footwear,M,42,98,4116,2058,0.5,Online,9272392,9269175,0.000444052,
Kohl's,1185732,44383,Northeast,New Jersey,Newark,Women's Street Footwear,F,37,81,2997,1558,0.52,Online,9272392,9269175,0.00032333,
Kohl's,1185732,44383,Northeast,New Jersey,Newark,Women's Athletic Footwear,F,36,63,2268,1225,0.54,Online,9272392,9269175,0.000244682,
Kohl's,1185732,44383,Northeast,New Jersey,Newark,Men's Apparel,M,48,74,3552,1527,0.43,Online,9272392,9269175,0.000383206,
Kohl's,1185732,44383,Northeast,New Jersey,Newark,Women's Apparel,F,54,131,7074,3749,0.53,Online,9272392,9269175,0.000763175,
Kohl's,1185732,44415,Northeast,New Jersey,Newark,Men's Street Footwear,M,47,180,8460,4061,0.48,Online,9272392,9269175,0.000912703,
Kohl's,1185732,44415,Northeast,New Jersey,Newark,Men's Athletic Footwear,M,42,101,4242,1994,0.47,Online,9272392,9269175,0.000457646,
Kohl's,1185732,44415,Northeast,New Jersey,Newark,Women's Street Footwear,F,37,75,2775,1499,0.54,Online,9272392,9269175,0.000299379,
Kohl's,1185732,44415,Northeast,New Jersey,Newark,Women's Athletic Footwear,F,36,52,1872,955,0.51,Online,9272392,9269175,0.00020196,
Kohl's,1185732,44415,Northeast,New Jersey,Newark,Men's Apparel,M,46,46,2116,910,0.43,Online,9272392,9269175,0.000228284,
Kohl's,1185732,44415,Northeast,New Jersey,Newark,Women's Apparel,F,52,105,5460,2894,0.53,Online,9272392,9269175,0.000589049,
Kohl's,1185732,44445,Northeast,New Jersey,Newark,Men's Street Footwear,M,46,124,5704,2795,0.49,Online,9272392,9269175,0.000615373,
Kohl's,1185732,44445,Northeast,New Jersey,Newark,Men's Athletic Footwear,M,41,72,2952,1476,0.5,Online,9272392,9269175,0.000318475,
Kohl's,1185732,44445,Northeast,New Jersey,Newark,Women's Street Footwear,F,39,51,1989,1054,0.53,Online,9272392,9269175,0.000214582,
Kohl's,1185732,44445,Northeast,New Jersey,Newark,Women's Athletic Footwear,F,37,38,1406,745,0.53,Online,9272392,9269175,0.000151686,
Kohl's,1185732,44445,Northeast,New Jersey,Newark,Men's Apparel,M,47,41,1927,790,0.41,Online,9272392,9269175,0.000207893,
Kohl's,1185732,44445,Northeast,New Jersey,Newark,Women's Apparel,F,50,73,3650,1935,0.53,Online,9272392,9269175,0.000393778,
Kohl's,1185732,44477,Northeast,New Jersey,Newark,Men's Street Footwear,M,53,119,6307,2901,0.46,Online,9272392,9269175,0.000680427,
Kohl's,1185732,44477,Northeast,New Jersey,Newark,Men's Athletic Footwear,M,48,63,3024,1512,0.5,Online,9272392,9269175,0.000326243,
Kohl's,1185732,44477,Northeast,New Jersey,Newark,Women's Street Footwear,F,46,42,1932,966,0.5,Online,9272392,9269175,0.000208433,
Kohl's,1185732,44477,Northeast,New Jersey,Newark,Women's Athletic Footwear,F,48,31,1488,774,0.52,Online,9272392,9269175,0.000160532,
Kohl's,1185732,44477,Northeast,New Jersey,Newark,Men's Apparel,M,58,38,2204,904,0.41,Online,9272392,9269175,0.000237777,
Sports Direct,1185732,44477,Northeast,New Jersey,Newark,Women's Apparel,F,62,68,4216,2234,0.53,Online,9272392,9269175,0.000454841,
Sports Direct,1185732,44507,Northeast,New Jersey,Newark,Men's Street Footwear,M,59,108,6372,3059,0.48,Online,9272392,9269175,0.00068744,
Sports Direct,1185732,44507,Northeast,New Jersey,Newark,Men's Athletic Footwear,M,46,80,3680,1803,0.49,Online,9272392,9269175,0.000397015,
Sports Direct,1185732,44507,Northeast,New Jersey,Newark,Women's Street Footwear,F,48,68,3264,1665,0.51,Online,9272392,9269175,0.000352135,
Sports Direct,1185732,44507,Northeast,New Jersey,Newark,Women's Athletic Footwear,F,49,65,3185,1752,0.55,Online,9272392,9269175,0.000343612,
Sports Direct,1185732,44507,Northeast,New Jersey,Newark,Men's Apparel,M,55,59,3245,1428,0.44,Online,9272392,9269175,0.000350085,
Sports Direct,1185732,44507,Northeast,New Jersey,Newark,Women's Apparel,F,59,91,5369,2846,0.53,Online,9272392,9269175,0.000579232,
Sports Direct,1185732,44536,Northeast,New Jersey,Newark,Men's Street Footwear,M,55,149,8195,3934,0.48,Online,9272392,9269175,0.000884113,
Sports Direct,1185732,44536,Northeast,New Jersey,Newark,Men's Athletic Footwear,M,49,105,5145,2470,0.48,Online,9272392,9269175,0.000555066,
Sports Direct,1185732,44536,Northeast,New Jersey,Newark,Women's Street Footwear,F,49,91,4459,2230,0.5,Online,9272392,9269175,0.000481057,
Sports Direct,1185732,44536,Northeast,New Jersey,Newark,Women's Athletic Footwear,F,47,83,3901,1990,0.51,Online,9272392,9269175,0.000420857,
Sports Direct,1185732,44536,Northeast,New Jersey,Newark,Men's Apparel,M,55,83,4565,2054,0.45,Online,9272392,9269175,0.000492493,
Sports Direct,1185732,44536,Northeast,New Jersey,Newark,Women's Apparel,F,59,101,5959,3218,0.54,Online,9272392,9269175,0.000642884,
Sports Direct,1185732,44203,Northeast,New Jersey,Newark,Men's Street Footwear,M,38,125,4750,2423,0.51,Online,9272392,9269175,0.000512451,
Sports Direct,1185732,44203,Northeast,New Jersey,Newark,Men's Athletic Footwear,M,37,87,3219,1674,0.52,Online,9272392,9269175,0.00034728,
Sports Direct,1185732,44203,Northeast,New Jersey,Newark,Women's Street Footwear,F,28,90,2520,1008,0.4,Online,9272392,9269175,0.000271869,
Sports Direct,1185732,44203,Northeast,New Jersey,Newark,Women's Athletic Footwear,F,33,42,1386,610,0.44,Online,9272392,9269175,0.000149528,
Sports Direct,1185732,44203,Northeast,New Jersey,Newark,Men's Apparel,M,49,60,2940,1205,0.41,Online,9272392,9269175,0.00031718,
Sports Direct,1185732,44203,Northeast,New Jersey,Newark,Women's Apparel,F,37,81,2997,1499,0.5,Online,9272392,9269175,0.00032333,
Sports Direct,1185732,44232,Northeast,New Jersey,Newark,Men's Street Footwear,M,39,149,5811,2906,0.5,Online,9272392,9269175,0.000626917,
Sports Direct,1185732,44232,Northeast,New Jersey,Newark,Men's Athletic Footwear,M,37,54,1998,999,0.5,Online,9272392,9269175,0.000215553,
Sports Direct,1185732,44232,Northeast,New Jersey,Newark,Women's Street Footwear,F,29,65,1885,848,0.45,Online,9272392,9269175,0.000203362,
Sports Direct,1185732,44232,Northeast,Connecticut,Hartford,Women's Athletic Footwear,F,32,34,1088,479,0.44,Online,3577586,3603691,0.000301913,
Sports Direct,1185732,44232,Northeast,Connecticut,Hartford,Men's Apparel,M,49,60,2940,1294,0.44,Online,3577586,3603691,0.00081583,
Sports Direct,1185732,44232,Northeast,Connecticut,Hartford,Women's Apparel,F,39,84,3276,1474,0.45,Online,3577586,3603691,0.000909068,
Sports Direct,1185732,44258,Northeast,Connecticut,Hartford,Men's Street Footwear,M,39,130,5070,2535,0.5,Online,3577586,3603691,0.001406891,
Sports Direct,1185732,44258,Northeast,Connecticut,Hartford,Men's Athletic Footwear,M,38,56,2128,1149,0.54,Online,3577586,3603691,0.000590506,
Sports Direct,1185732,44258,Northeast,Connecticut,Hartford,Women's Street Footwear,F,29,68,1972,887,0.45,Online,3577586,3603691,0.000547217,
Sports Direct,1185732,44258,Northeast,Connecticut,Hartford,Women's Athletic Footwear,F,32,30,960,403,0.42,Online,3577586,3603691,0.000266394,
Sports Direct,1185732,44258,Northeast,Connecticut,Hartford,Men's Apparel,M,48,39,1872,749,0.4,Online,3577586,3603691,0.000519467,
Sports Direct,1185732,44258,Northeast,Connecticut,Hartford,Women's Apparel,F,38,73,2774,1359,0.49,Online,3577586,3603691,0.000769766,
Sports Direct,1185732,44290,Northeast,Connecticut,Hartford,Men's Street Footwear,M,36,150,5400,2700,0.5,Online,3577586,3603691,0.001498464,
Sports Direct,1185732,44290,Northeast,Connecticut,Hartford,Men's Athletic Footwear,M,38,58,2204,1212,0.55,Online,3577586,3603691,0.000611595,
Sports Direct,1185732,44290,Northeast,Connecticut,Hartford,Women's Street Footwear,F,29,56,1624,698,0.43,Online,3577586,3603691,0.000450649,
Sports Direct,1185732,44290,Northeast,Connecticut,Hartford,Women's Athletic Footwear,F,32,38,1216,547,0.45,Online,3577586,3603691,0.000337432,
Sports Direct,1185732,44290,Northeast,Connecticut,Hartford,Men's Apparel,M,46,35,1610,725,0.45,Online,3577586,3603691,0.000446764,
Sports Direct,1185732,44290,Northeast,Connecticut,Hartford,Women's Apparel,F,36,69,2484,1242,0.5,Online,3577586,3603691,0.000689293,
Sports Direct,1185732,44319,Northeast,Connecticut,Hartford,Men's Street Footwear,M,54,142,7668,3911,0.51,Online,3577586,3603691,0.002127818,
Sports Direct,1185732,44319,Northeast,Connecticut,Hartford,Men's Athletic Footwear,M,48,73,3504,1857,0.53,Online,3577586,3603691,0.000972336,
Sports Direct,1185732,44319,Northeast,Connecticut,Hartford,Women's Street Footwear,F,43,74,3182,1273,0.4,Online,3577586,3603691,0.000882984,
Sports Direct,1185732,44319,Northeast,Connecticut,Hartford,Women's Athletic Footwear,F,44,63,2772,1137,0.41,Online,3577586,3603691,0.000769211,
Sports Direct,1185732,44319,Northeast,Connecticut,Hartford,Men's Apparel,M,50,70,3500,1540,0.44,Online,3577586,3603691,0.000971226,
Sports Direct,1185732,44319,Northeast,Connecticut,Hartford,Women's Apparel,F,55,113,6215,3045,0.49,Online,3577586,3603691,0.001724621,
Sports Direct,1185732,44352,Northeast,Connecticut,Hartford,Men's Street Footwear,M,50,175,8750,4813,0.55,Online,3577586,3603691,0.002428066,
Sports Direct,1185732,44352,Northeast,Connecticut,Hartford,Men's Athletic Footwear,M,48,94,4512,2256,0.5,Online,3577586,3603691,0.00125205,
Sports Direct,1185732,44352,Northeast,Connecticut,Hartford,Women's Street Footwear,F,42,87,3654,1644,0.45,Online,3577586,3603691,0.00101396,
Sports Direct,1185732,44352,Northeast,Connecticut,Hartford,Women's Athletic Footwear,F,42,80,3360,1411,0.42,Online,3577586,3603691,0.000932377,
Sports Direct,1185732,44352,Northeast,Connecticut,Hartford,Men's Apparel,M,53,74,3922,1726,0.44,Online,3577586,3603691,0.001088329,
Sports Direct,1185732,44352,Northeast,Connecticut,Hartford,Women's Apparel,F,56,123,6888,3375,0.49,Online,3577586,3603691,0.001911374,
Sports Direct,1185732,44380,Northeast,Connecticut,Hartford,Men's Street Footwear,M,54,189,10206,5511,0.54,Online,3577586,3603691,0.002832096,
Sports Direct,1185732,44380,Northeast,Connecticut,Hartford,Men's Athletic Footwear,M,48,112,5376,2849,0.53,Online,3577586,3603691,0.001491804,
Sports Direct,1185732,44380,Northeast,Connecticut,Hartford,Women's Street Footwear,F,44,81,3564,1568,0.44,Online,3577586,3603691,0.000988986,
Sports Direct,1185732,44380,Northeast,Connecticut,Hartford,Women's Athletic Footwear,F,42,80,3360,1478,0.44,Online,3577586,3603691,0.000932377,
Sports Direct,1185732,44380,Northeast,Connecticut,Hartford,Men's Apparel,M,53,81,4293,1889,0.44,Online,3577586,3603691,0.001191279,
Sports Direct,1185732,44380,Northeast,Connecticut,Hartford,Women's Apparel,F,56,143,8008,3844,0.48,Online,3577586,3603691,0.002222166,
Sports Direct,1185732,44412,Northeast,Connecticut,Hartford,Men's Street Footwear,M,51,163,8313,4572,0.55,Online,3577586,3603691,0.002306802,
Sports Direct,1185732,44412,Northeast,Connecticut,Hartford,Men's Athletic Footwear,M,48,108,5184,2851,0.55,Online,3577586,3603691,0.001438525,
Sports Direct,1185732,44412,Northeast,Connecticut,Hartford,Women's Street Footwear,F,41,85,3485,1464,0.42,Online,3577586,3603691,0.000967064,
Sports Direct,1185732,44412,Northeast,Connecticut,Hartford,Women's Athletic Footwear,F,41,68,2788,1143,0.41,Online,3577586,3603691,0.000773651,
Sports Direct,1185732,44412,Northeast,Connecticut,Hartford,Men's Apparel,M,51,52,2652,1167,0.44,Online,3577586,3603691,0.000735912,
Sports Direct,1185732,44412,Northeast,Connecticut,Hartford,Women's Apparel,F,55,105,5775,2888,0.5,Online,3577586,3603691,0.001602524,
Sports Direct,1185732,44442,Northeast,Connecticut,Hartford,Men's Street Footwear,M,52,125,6500,3510,0.54,Online,3577586,3603691,0.001803706,
Sports Direct,1185732,44442,Northeast,Connecticut,Hartford,Men's Athletic Footwear,M,47,75,3525,1833,0.52,Online,3577586,3603691,0.000978164,
Sports Direct,1185732,44442,Northeast,Connecticut,Hartford,Women's Street Footwear,F,41,60,2460,1082,0.44,Online,3577586,3603691,0.000682633,
Sports Direct,1185732,44442,Northeast,Connecticut,Hartford,Women's Athletic Footwear,F,41,46,1886,849,0.45,Online,3577586,3603691,0.000523352,
Sports Direct,1185732,44442,Northeast,Connecticut,Hartford,Men's Apparel,M,50,51,2550,1071,0.42,Online,3577586,3603691,0.000707608,
Sports Direct,1185732,44442,Northeast,Connecticut,Hartford,Women's Apparel,F,54,83,4482,2196,0.49,Online,3577586,3603691,0.001243725,
